TaskNo,PartNo,MousePointX,MousePointY,Time
1,2,841,800,4876
1,2,841,800,4877
1,2,841,800,4878
1,2,841,800,4879
1,2,840,799,4880
1,2,840,799,4881
1,2,840,799,4882
1,2,840,799,4883
1,2,840,799,4884
1,2,840,799,4885
1,2,840,799,4886
1,2,840,799,4887
1,2,838,798,4888
1,2,838,798,4889
1,2,838,798,4890
1,2,838,798,4891
1,2,838,798,4892
1,2,838,798,4893
1,2,838,798,4894
1,2,838,798,4895
1,2,836,797,4896
1,2,836,797,4897
1,2,836,797,4898
1,2,836,797,4899
1,2,836,797,4900
1,2,836,797,4901
1,2,836,797,4902
1,2,836,797,4903
1,2,835,797,4904
1,2,835,797,4905
1,2,835,797,4906
1,2,835,797,4907
1,2,835,797,4908
1,2,835,797,4909
1,2,835,797,4910
1,2,835,797,4911
1,2,833,796,4912
1,2,833,796,4913
1,2,833,796,4914
1,2,833,796,4915
1,2,833,796,4916
1,2,833,796,4917
1,2,833,796,4918
1,2,833,796,4919
1,2,831,796,4920
1,2,831,796,4921
1,2,831,796,4922
1,2,831,796,4923
1,2,831,796,4924
1,2,831,796,4925
1,2,831,796,4926
1,2,831,796,4927
1,2,828,795,4928
1,2,828,795,4929
1,2,828,795,4930
1,2,828,795,4931
1,2,828,795,4932
1,2,828,795,4933
1,2,828,795,4934
1,2,828,795,4935
1,2,826,794,4936
1,2,826,794,4937
1,2,826,794,4938
1,2,826,794,4939
1,2,826,794,4940
1,2,826,794,4941
1,2,826,794,4942
1,2,826,794,4943
1,2,824,793,4944
1,2,824,793,4945
1,2,824,793,4946
1,2,824,793,4947
1,2,824,793,4948
1,2,824,793,4949
1,2,824,793,4950
1,2,824,793,4951
1,2,820,792,4952
1,2,820,792,4953
1,2,820,792,4954
1,2,820,792,4955
1,2,820,792,4956
1,2,820,792,4957
1,2,820,792,4958
1,2,820,792,4959
1,2,817,791,4960
1,2,817,791,4961
1,2,817,791,4962
1,2,817,791,4963
1,2,817,791,4964
1,2,817,791,4965
1,2,817,791,4966
1,2,817,791,4967
1,2,812,790,4968
1,2,812,790,4969
1,2,812,790,4970
1,2,812,790,4971
1,2,812,790,4972
1,2,812,790,4973
1,2,812,790,4974
1,2,812,790,4975
1,2,809,789,4976
1,2,809,789,4977
1,2,809,789,4978
1,2,809,789,4979
1,2,809,789,4980
1,2,809,789,4981
1,2,809,789,4982
1,2,809,789,4983
1,2,804,788,4984
1,2,804,788,4985
1,2,804,788,4986
1,2,804,788,4987
1,2,804,788,4988
1,2,804,788,4989
1,2,804,788,4990
1,2,804,788,4991
1,2,801,787,4992
1,2,801,787,4993
1,2,801,787,4994
1,2,801,787,4995
1,2,801,787,4996
1,2,801,787,4997
1,2,801,787,4998
1,2,801,787,4999
1,2,798,785,5000
1,2,798,785,5001
1,2,798,785,5002
1,2,798,785,5003
1,2,798,785,5004
1,2,798,785,5005
1,2,798,785,5006
1,2,798,785,5007
1,2,796,785,5008
1,2,796,785,5009
1,2,796,785,5010
1,2,796,785,5011
1,2,796,785,5012
1,2,796,785,5013
1,2,796,785,5014
1,2,796,785,5015
1,2,794,785,5016
1,2,794,785,5017
1,2,794,785,5018
1,2,794,785,5019
1,2,794,785,5020
1,2,794,785,5021
1,2,794,785,5022
1,2,794,785,5023
1,2,794,785,5024
1,2,794,785,5025
1,2,794,785,5026
1,2,794,785,5027
1,2,794,785,5028
1,2,794,785,5029
1,2,794,785,5030
1,2,794,785,5031
1,2,794,785,5032
1,2,794,785,5033
1,2,794,785,5034
1,2,794,785,5035
1,2,794,785,5036
1,2,794,785,5037
1,2,794,785,5038
1,2,794,785,5039
1,2,793,785,5040
1,2,793,785,5041
1,2,793,785,5042
1,2,793,785,5043
1,2,793,785,5044
1,2,793,785,5045
1,2,793,785,5046
1,2,793,785,5047
1,2,793,784,5048
1,2,793,784,5049
1,2,793,784,5050
1,2,793,784,5051
1,2,793,784,5052
1,2,793,784,5053
1,2,793,784,5054
1,2,793,784,5055
1,2,793,784,5056
1,2,793,784,5057
1,2,793,784,5058
1,2,793,784,5059
1,2,793,784,5060
1,2,793,784,5061
1,2,793,784,5062
1,2,793,784,5063
1,2,791,782,5064
1,2,791,782,5065
1,2,791,782,5066
1,2,791,782,5067
1,2,791,782,5068
1,2,791,782,5069
1,2,791,782,5070
1,2,791,782,5071
1,2,791,782,5072
1,2,791,782,5073
1,2,791,782,5074
1,2,791,782,5075
1,2,791,782,5076
1,2,791,782,5077
1,2,791,782,5078
1,2,791,782,5079
1,2,789,780,5080
1,2,789,780,5081
1,2,789,780,5082
1,2,789,780,5083
1,2,789,780,5084
1,2,789,780,5085
1,2,789,780,5086
1,2,789,780,5087
1,2,787,779,5088
1,2,787,779,5089
1,2,787,779,5090
1,2,787,779,5091
1,2,787,779,5092
1,2,787,779,5093
1,2,787,779,5094
1,2,787,779,5095
1,2,784,778,5096
1,2,784,778,5097
1,2,784,778,5098
1,2,784,778,5099
1,2,784,778,5100
1,2,784,778,5101
1,2,784,778,5102
1,2,784,778,5103
1,2,780,775,5104
1,2,780,775,5105
1,2,780,775,5106
1,2,780,775,5107
1,2,780,775,5108
1,2,780,775,5109
1,2,780,775,5110
1,2,780,775,5111
1,2,778,775,5112
1,2,778,775,5113
1,2,778,775,5114
1,2,778,775,5115
1,2,778,775,5116
1,2,778,775,5117
1,2,778,775,5118
1,2,778,775,5119
1,2,776,773,5120
1,2,776,773,5121
1,2,776,773,5122
1,2,776,773,5123
1,2,776,773,5124
1,2,776,773,5125
1,2,776,773,5126
1,2,776,773,5127
1,2,773,772,5128
1,2,773,772,5129
1,2,773,772,5130
1,2,773,772,5131
1,2,773,772,5132
1,2,773,772,5133
1,2,773,772,5134
1,2,773,772,5135
1,2,771,771,5137
1,2,771,771,5138
1,2,771,771,5139
1,2,771,771,5140
1,2,771,771,5141
1,2,771,771,5142
1,2,771,771,5143
1,2,770,770,5144
1,2,770,770,5145
1,2,770,770,5146
1,2,770,770,5147
1,2,770,770,5148
1,2,770,770,5149
1,2,770,770,5150
1,2,770,770,5151
1,2,769,770,5152
1,2,769,770,5153
1,2,769,770,5154
1,2,769,770,5155
1,2,769,770,5156
1,2,769,770,5157
1,2,769,770,5158
1,2,769,770,5159
1,2,768,768,5160
1,2,768,768,5161
1,2,768,768,5162
1,2,768,768,5163
1,2,768,768,5164
1,2,768,768,5165
1,2,768,768,5166
1,2,768,768,5167
1,2,766,767,5168
1,2,766,767,5169
1,2,766,767,5170
1,2,766,767,5171
1,2,766,767,5172
1,2,766,767,5173
1,2,766,767,5174
1,2,766,767,5175
1,2,763,765,5176
1,2,763,765,5177
1,2,763,765,5178
1,2,763,765,5179
1,2,763,765,5180
1,2,763,765,5181
1,2,763,765,5182
1,2,763,765,5183
1,2,760,763,5184
1,2,760,763,5185
1,2,760,763,5186
1,2,760,763,5187
1,2,760,763,5188
1,2,760,763,5189
1,2,760,763,5190
1,2,760,763,5191
1,2,755,760,5192
1,2,755,760,5193
1,2,755,760,5194
1,2,755,760,5195
1,2,755,760,5196
1,2,755,760,5197
1,2,755,760,5198
1,2,755,760,5199
1,2,750,756,5200
1,2,750,756,5201
1,2,750,756,5202
1,2,750,756,5203
1,2,750,756,5204
1,2,750,756,5205
1,2,750,756,5206
1,2,750,756,5207
1,2,744,754,5208
1,2,744,754,5209
1,2,744,754,5210
1,2,744,754,5211
1,2,744,754,5212
1,2,744,754,5213
1,2,744,754,5214
1,2,744,754,5215
1,2,739,752,5216
1,2,739,752,5217
1,2,739,752,5218
1,2,739,752,5219
1,2,739,752,5220
1,2,739,752,5221
1,2,739,752,5222
1,2,739,752,5223
1,2,735,749,5224
1,2,735,749,5225
1,2,735,749,5226
1,2,735,749,5227
1,2,735,749,5228
1,2,735,749,5229
1,2,735,749,5230
1,2,735,749,5231
1,2,732,748,5232
1,2,732,748,5233
1,2,732,748,5234
1,2,732,748,5235
1,2,732,748,5236
1,2,732,748,5237
1,2,732,748,5238
1,2,732,748,5239
1,2,729,747,5240
1,2,729,747,5241
1,2,729,747,5242
1,2,729,747,5243
1,2,729,747,5244
1,2,729,747,5245
1,2,729,747,5246
1,2,729,747,5247
1,2,728,746,5248
1,2,728,746,5249
1,2,728,746,5250
1,2,728,746,5251
1,2,728,746,5252
1,2,728,746,5253
1,2,728,746,5254
1,2,728,746,5255
1,2,726,744,5256
1,2,726,744,5257
1,2,726,744,5258
1,2,726,744,5260
1,2,726,744,5261
1,2,726,744,5262
1,2,726,744,5263
1,2,725,743,5264
1,2,725,743,5265
1,2,725,743,5266
1,2,725,743,5267
1,2,725,743,5268
1,2,725,743,5269
1,2,725,743,5270
1,2,725,743,5271
1,2,723,742,5272
1,2,723,742,5273
1,2,723,742,5274
1,2,723,742,5275
1,2,723,742,5276
1,2,723,742,5277
1,2,723,742,5278
1,2,723,742,5279
1,2,719,739,5280
1,2,719,739,5281
1,2,719,739,5282
1,2,719,739,5283
1,2,719,739,5284
1,2,719,739,5285
1,2,719,739,5286
1,2,719,739,5287
1,2,716,735,5288
1,2,716,735,5289
1,2,716,735,5290
1,2,716,735,5291
1,2,716,735,5292
1,2,716,735,5293
1,2,716,735,5294
1,2,716,735,5295
1,2,711,731,5296
1,2,711,731,5297
1,2,711,731,5298
1,2,711,731,5299
1,2,711,731,5300
1,2,711,731,5301
1,2,711,731,5302
1,2,711,731,5303
1,2,706,726,5304
1,2,706,726,5305
1,2,706,726,5306
1,2,706,726,5307
1,2,706,726,5308
1,2,706,726,5308
1,2,706,726,5310
1,2,706,726,5311
1,2,701,721,5312
1,2,701,721,5313
1,2,701,721,5314
1,2,701,721,5315
1,2,701,721,5315
1,2,701,721,5317
1,2,701,721,5318
1,2,701,721,5318
1,2,697,719,5320
1,2,697,719,5321
1,2,697,719,5321
1,2,697,719,5323
1,2,697,719,5324
1,2,697,719,5324
1,2,697,719,5326
1,2,697,719,5327
1,2,694,716,5328
1,2,694,716,5329
1,2,694,716,5330
1,2,694,716,5331
1,2,694,716,5331
1,2,694,716,5333
1,2,694,716,5334
1,2,694,716,5334
1,2,691,714,5336
1,2,691,714,5337
1,2,691,714,5337
1,2,691,714,5339
1,2,691,714,5340
1,2,691,714,5340
1,2,691,714,5342
1,2,691,714,5343
1,2,689,713,5344
1,2,689,713,5345
1,2,689,713,5346
1,2,689,713,5347
1,2,689,713,5347
1,2,689,713,5349
1,2,689,713,5350
1,2,689,713,5350
1,2,688,712,5352
1,2,688,712,5353
1,2,688,712,5353
1,2,688,712,5355
1,2,688,712,5356
1,2,688,712,5356
1,2,688,712,5358
1,2,688,712,5359
1,2,687,712,5360
1,2,687,712,5361
1,2,687,712,5362
1,2,687,712,5363
1,2,687,712,5363
1,2,687,712,5365
1,2,687,712,5366
1,2,687,712,5366
1,2,687,712,5368
1,2,687,712,5369
1,2,687,712,5369
1,2,687,712,5371
1,2,687,712,5372
1,2,687,712,5372
1,2,687,712,5374
1,2,687,712,5375
1,2,686,711,5376
1,2,686,711,5377
1,2,686,711,5378
1,2,686,711,5379
1,2,686,711,5379
1,2,686,711,5381
1,2,686,711,5382
1,2,686,711,5382
1,2,686,711,5384
1,2,686,711,5385
1,2,686,711,5385
1,2,686,711,5387
1,2,686,711,5388
1,2,686,711,5388
1,2,686,711,5390
1,2,686,711,5391
1,2,685,710,5392
1,2,685,710,5393
1,2,685,710,5394
1,2,685,710,5395
1,2,685,710,5395
1,2,685,710,5397
1,2,685,710,5398
1,2,685,710,5398
1,2,684,708,5400
1,2,684,708,5401
1,2,684,708,5401
1,2,684,708,5403
1,2,684,708,5404
1,2,684,708,5404
1,2,684,708,5406
1,2,684,708,5407
1,2,683,707,5408
1,2,683,707,5409
1,2,683,707,5410
1,2,683,707,5411
1,2,683,707,5411
1,2,683,707,5413
1,2,683,707,5414
1,2,683,707,5414
1,2,682,705,5416
1,2,682,705,5417
1,2,682,705,5417
1,2,682,705,5419
1,2,682,705,5420
1,2,682,705,5421
1,2,682,705,5422
1,2,682,705,5423
1,2,681,704,5424
1,2,681,704,5425
1,2,681,704,5426
1,2,681,704,5427
1,2,681,704,5427
1,2,681,704,5429
1,2,681,704,5430
1,2,681,704,5430
1,2,679,703,5432
1,2,679,703,5433
1,2,679,703,5433
1,2,679,703,5435
1,2,679,703,5436
1,2,679,703,5437
1,2,679,703,5438
1,2,679,703,5439
1,2,679,701,5440
1,2,679,701,5440
1,2,679,701,5442
1,2,679,701,5443
1,2,679,701,5443
1,2,679,701,5445
1,2,679,701,5446
1,2,679,701,5446
1,2,679,701,5448
1,2,679,701,5449
1,2,679,701,5449
1,2,679,701,5451
1,2,679,701,5452
1,2,679,701,5453
1,2,679,701,5454
1,2,679,701,5455
1,2,678,699,5456
1,2,678,699,5456
1,2,678,699,5458
1,2,678,699,5459
1,2,678,699,5459
1,2,678,699,5461
1,2,678,699,5462
1,2,678,699,5462
1,2,678,699,5464
1,2,678,699,5465
1,2,678,699,5465
1,2,678,699,5467
1,2,678,699,5468
1,2,678,699,5469
1,2,678,699,5470
1,2,678,699,5471
1,2,677,697,5472
1,2,677,697,5472
1,2,677,697,5474
1,2,677,697,5475
1,2,677,697,5475
1,2,677,697,5477
1,2,677,697,5478
1,2,677,697,5478
1,2,677,695,5480
1,2,677,695,5481
1,2,677,695,5481
1,2,677,695,5483
1,2,677,695,5484
1,2,677,695,5485
1,2,677,695,5486
1,2,677,695,5487
1,2,677,694,5488
1,2,677,694,5488
1,2,677,694,5490
1,2,677,694,5491
1,2,677,694,5491
1,2,677,694,5493
1,2,677,694,5494
1,2,677,694,5494
1,2,677,692,5496
1,2,677,692,5497
1,2,677,692,5497
1,2,677,692,5499
1,2,677,692,5500
1,2,677,692,5501
1,2,677,692,5502
1,2,677,692,5503
1,2,677,690,5504
1,2,677,690,5505
1,2,677,690,5506
1,2,677,690,5507
1,2,677,690,5508
1,2,677,690,5509
1,2,677,690,5510
1,2,677,690,5511
1,2,676,686,5512
1,2,676,686,5513
1,2,676,686,5514
1,2,676,686,5515
1,2,676,686,5516
1,2,676,686,5517
1,2,676,686,5518
1,2,676,686,5519
1,2,676,684,5520
1,2,676,684,5521
1,2,676,684,5522
1,2,676,684,5523
1,2,676,684,5524
1,2,676,684,5525
1,2,676,684,5526
1,2,676,684,5527
1,2,675,682,5528
1,2,675,682,5529
1,2,675,682,5530
1,2,675,682,5531
1,2,675,682,5532
1,2,675,682,5533
1,2,675,682,5534
1,2,675,682,5535
1,2,674,680,5536
1,2,674,680,5537
1,2,674,680,5538
1,2,674,680,5539
1,2,674,680,5540
1,2,674,680,5541
1,2,674,680,5542
1,2,674,680,5543
1,2,674,678,5544
1,2,674,678,5545
1,2,674,678,5546
1,2,674,678,5547
1,2,674,678,5548
1,2,674,678,5549
1,2,674,678,5550
1,2,674,678,5551
1,2,674,675,5552
1,2,674,675,5553
1,2,674,675,5554
1,2,674,675,5555
1,2,674,675,5556
1,2,674,675,5557
1,2,674,675,5558
1,2,674,675,5559
1,2,674,673,5560
1,2,674,673,5561
1,2,674,673,5562
1,2,674,673,5563
1,2,674,673,5564
1,2,674,673,5565
1,2,674,673,5566
1,2,674,673,5567
1,2,674,671,5568
1,2,674,671,5569
1,2,674,671,5570
1,2,674,671,5571
1,2,674,671,5572
1,2,674,671,5573
1,2,674,671,5574
1,2,674,671,5575
1,2,674,669,5576
1,2,674,669,5577
1,2,674,669,5578
1,2,674,669,5579
1,2,674,669,5580
1,2,674,669,5581
1,2,674,669,5582
1,2,674,669,5583
1,2,674,667,5584
1,2,674,667,5585
1,2,674,667,5586
1,2,674,667,5587
1,2,674,667,5588
1,2,674,667,5589
1,2,674,667,5590
1,2,674,667,5591
1,2,674,664,5592
1,2,674,664,5593
1,2,674,664,5594
1,2,674,664,5595
1,2,674,664,5596
1,2,674,664,5597
1,2,674,664,5598
1,2,674,664,5599
1,2,674,662,5600
1,2,674,662,5601
1,2,674,662,5602
1,2,674,662,5603
1,2,674,662,5604
1,2,674,662,5605
1,2,674,662,5606
1,2,674,662,5607
1,2,674,658,5608
1,2,674,658,5609
1,2,674,658,5610
1,2,674,658,5611
1,2,674,658,5612
1,2,674,658,5613
1,2,674,658,5614
1,2,674,658,5615
1,2,674,656,5616
1,2,674,656,5617
1,2,674,656,5618
1,2,674,656,5619
1,2,674,656,5620
1,2,674,656,5621
1,2,674,656,5622
1,2,674,656,5623
1,2,674,652,5624
1,2,674,652,5625
1,2,674,652,5626
1,2,674,652,5627
1,2,674,652,5628
1,2,674,652,5629
1,2,674,652,5630
1,2,674,652,5631
1,2,674,648,5632
1,2,674,648,5633
1,2,674,648,5634
1,2,674,648,5635
1,2,674,648,5636
1,2,674,648,5637
1,2,674,648,5638
1,2,674,648,5639
1,2,674,645,5640
1,2,674,645,5641
1,2,674,645,5642
1,2,674,645,5643
1,2,674,645,5644
1,2,674,645,5645
1,2,674,645,5646
1,2,674,645,5647
1,2,674,640,5648
1,2,674,640,5649
1,2,674,640,5650
1,2,674,640,5651
1,2,674,640,5652
1,2,674,640,5653
1,2,674,640,5654
1,2,674,640,5655
1,2,674,637,5656
1,2,674,637,5657
1,2,674,637,5658
1,2,674,637,5659
1,2,674,637,5660
1,2,674,637,5661
1,2,674,637,5662
1,2,674,637,5663
1,2,674,637,5664
1,2,674,633,5665
1,2,675,633,5666
1,2,675,633,5667
1,2,675,633,5668
1,2,675,633,5669
1,2,675,633,5670
1,2,675,633,5671
1,2,675,629,5672
1,2,675,629,5673
1,2,675,629,5674
1,2,675,629,5675
1,2,675,629,5676
1,2,675,629,5677
1,2,675,629,5678
1,2,675,629,5679
1,2,676,624,5680
1,2,676,624,5681
1,2,676,624,5682
1,2,676,624,5683
1,2,676,624,5684
1,2,676,624,5685
1,2,676,624,5686
1,2,676,624,5687
1,2,676,620,5688
1,2,676,620,5689
1,2,676,620,5690
1,2,676,620,5691
1,2,676,620,5692
1,2,676,620,5693
1,2,676,620,5694
1,2,676,620,5695
1,2,676,617,5696
1,2,676,617,5697
1,2,676,617,5698
1,2,676,617,5699
1,2,676,617,5700
1,2,676,617,5701
1,2,676,617,5702
1,2,676,617,5703
1,2,676,615,5704
1,2,676,615,5705
1,2,676,615,5706
1,2,676,615,5707
1,2,676,615,5708
1,2,676,615,5709
1,2,676,615,5710
1,2,676,615,5711
1,2,676,612,5712
1,2,676,612,5713
1,2,676,612,5714
1,2,676,612,5715
1,2,676,612,5716
1,2,676,612,5717
1,2,676,612,5718
1,2,676,612,5719
1,2,676,610,5720
1,2,676,610,5721
1,2,676,610,5722
1,2,676,610,5723
1,2,676,610,5724
1,2,676,610,5725
1,2,676,610,5726
1,2,676,610,5727
1,2,676,608,5728
1,2,676,608,5729
1,2,676,608,5730
1,2,676,608,5731
1,2,676,608,5732
1,2,676,608,5733
1,2,676,608,5734
1,2,676,608,5735
1,2,676,605,5736
1,2,676,605,5737
1,2,676,605,5738
1,2,676,605,5739
1,2,676,605,5740
1,2,676,605,5741
1,2,676,605,5742
1,2,676,605,5743
1,2,676,603,5744
1,2,676,603,5745
1,2,676,603,5746
1,2,676,603,5747
1,2,676,603,5748
1,2,676,603,5749
1,2,676,603,5750
1,2,676,603,5751
1,2,676,601,5752
1,2,676,601,5753
1,2,676,601,5754
1,2,676,601,5755
1,2,676,601,5756
1,2,676,601,5757
1,2,676,601,5758
1,2,676,601,5759
1,2,676,600,5760
1,2,676,600,5761
1,2,676,600,5762
1,2,676,600,5763
1,2,676,600,5764
1,2,676,600,5765
1,2,676,600,5766
1,2,676,600,5767
1,2,676,598,5768
1,2,676,598,5769
1,2,676,598,5770
1,2,676,598,5771
1,2,676,598,5772
1,2,676,598,5773
1,2,676,598,5774
1,2,676,598,5775
1,2,676,598,5776
1,2,676,598,5777
1,2,676,598,5778
1,2,676,598,5779
1,2,676,598,5780
1,2,676,598,5781
1,2,676,598,5782
1,2,676,598,5783
1,2,676,597,5784
1,2,676,597,5785
1,2,676,597,5786
1,2,676,597,5787
1,2,676,597,5788
1,2,676,597,5789
1,2,676,597,5790
1,2,676,597,5791
1,2,676,597,5792
1,2,676,597,5793
1,2,676,597,5794
1,2,676,597,5795
1,2,676,597,5796
1,2,676,597,5797
1,2,676,597,5798
1,2,676,597,5799
1,2,676,597,5800
1,2,676,597,5801
1,2,676,597,5802
1,2,676,597,5803
1,2,676,597,5804
1,2,676,597,5805
1,2,676,597,5806
1,2,676,597,5807
1,2,676,597,5808
1,2,676,597,5809
1,2,676,597,5810
1,2,676,597,5811
1,2,676,597,5812
1,2,676,597,5813
1,2,676,597,5814
1,2,676,597,5815
1,2,676,597,5816
1,2,676,597,5817
1,2,676,597,5818
1,2,676,597,5819
1,2,676,597,5820
1,2,676,597,5821
1,2,676,597,5822
1,2,676,597,5823
1,2,676,597,5824
1,2,676,597,5825
1,2,676,597,5826
1,2,676,597,5827
1,2,676,597,5828
1,2,676,597,5829
1,2,676,597,5830
1,2,676,597,5831
1,2,676,597,5832
1,2,676,597,5833
1,2,676,597,5834
1,2,676,597,5835
1,2,676,597,5836
1,2,676,597,5837
1,2,676,597,5838
1,2,676,597,5839
1,2,676,597,5840
1,2,676,597,5841
1,2,676,597,5842
1,2,676,597,5843
1,2,676,597,5844
1,2,676,597,5845
1,2,676,597,5846
1,2,676,597,5847
1,2,676,597,5848
1,2,676,597,5849
1,2,676,597,5850
1,2,676,597,5851
1,2,676,597,5852
1,2,676,597,5853
1,2,676,597,5854
1,2,676,597,5855
1,2,676,597,5856
1,2,676,597,5857
1,2,676,597,5858
1,2,676,597,5859
1,2,676,597,5860
1,2,676,597,5861
1,2,676,597,5862
1,2,676,597,5863
1,2,675,596,5864
1,2,675,596,5865
1,2,675,596,5866
1,2,675,596,5867
1,2,675,596,5868
1,2,675,596,5869
1,2,675,596,5870
1,2,675,596,5871
1,2,674,595,5872
1,2,674,595,5873
1,2,674,595,5874
1,2,674,595,5875
1,2,674,595,5876
1,2,674,595,5877
1,2,674,595,5878
1,2,674,595,5879
1,2,674,593,5880
1,2,674,593,5881
1,2,674,593,5882
1,2,674,593,5883
1,2,674,593,5884
1,2,674,593,5885
1,2,674,593,5886
1,2,674,593,5887
1,2,674,593,5888
1,2,674,593,5889
1,2,674,593,5890
1,2,674,593,5891
1,2,674,593,5892
1,2,674,593,5893
1,2,674,593,5894
1,2,674,593,5895
1,2,674,592,5896
1,2,674,592,5897
1,2,674,592,5898
1,2,674,592,5899
1,2,674,592,5900
1,2,674,592,5901
1,2,674,592,5902
1,2,674,592,5903
1,2,673,590,5904
1,2,673,590,5905
1,2,673,590,5906
1,2,673,590,5907
1,2,673,590,5908
1,2,673,590,5909
1,2,673,590,5910
1,2,673,590,5911
1,2,672,589,5912
1,2,672,589,5913
1,2,672,589,5914
1,2,672,589,5915
1,2,672,589,5916
1,2,672,589,5917
1,2,672,589,5918
1,2,672,589,5919
1,2,672,587,5920
1,2,672,587,5921
1,2,672,587,5922
1,2,672,587,5923
1,2,672,587,5924
1,2,672,587,5925
1,2,672,587,5926
1,2,672,587,5927
1,2,672,586,5928
1,2,672,586,5929
1,2,672,586,5930
1,2,672,586,5931
1,2,672,586,5932
1,2,672,586,5933
1,2,672,586,5934
1,2,672,586,5935
1,2,671,585,5936
1,2,671,585,5937
1,2,671,585,5938
1,2,671,585,5939
1,2,671,585,5940
1,2,671,585,5941
1,2,671,585,5942
1,2,671,585,5943
1,2,670,583,5944
1,2,670,583,5945
1,2,670,583,5946
1,2,670,583,5947
1,2,670,583,5948
1,2,670,583,5949
1,2,670,583,5950
1,2,670,583,5951
1,2,670,581,5952
1,2,670,581,5953
1,2,670,581,5954
1,2,670,581,5955
1,2,670,581,5956
1,2,670,581,5957
1,2,670,581,5958
1,2,670,581,5959
1,2,669,579,5960
1,2,669,579,5961
1,2,669,579,5962
1,2,669,579,5963
1,2,669,579,5964
1,2,669,579,5965
1,2,669,579,5966
1,2,669,579,5967
1,2,668,577,5968
1,2,668,577,5969
1,2,668,577,5970
1,2,668,577,5971
1,2,668,577,5972
1,2,668,577,5973
1,2,668,577,5974
1,2,668,577,5975
1,2,667,572,5976
1,2,667,572,5977
1,2,667,572,5978
1,2,667,572,5979
1,2,667,572,5980
1,2,667,572,5981
1,2,667,572,5982
1,2,667,572,5983
1,2,666,570,5984
1,2,666,570,5985
1,2,666,570,5986
1,2,666,570,5987
1,2,666,570,5988
1,2,666,570,5989
1,2,666,570,5990
1,2,666,570,5991
1,2,665,567,5992
1,2,665,567,5993
1,2,665,567,5994
1,2,665,567,5995
1,2,665,567,5996
1,2,665,567,5997
1,2,665,567,5998
1,2,665,567,5999
1,2,664,565,6000
1,2,664,565,6001
1,2,664,565,6002
1,2,664,565,6003
1,2,664,565,6004
1,2,664,565,6005
1,2,664,565,6006
1,2,664,565,6007
1,2,664,562,6009
1,2,663,562,6011
1,2,663,562,6012
1,2,663,562,6013
1,2,663,562,6014
1,2,663,562,6015
1,2,662,561,6016
1,2,662,561,6017
1,2,662,561,6018
1,2,662,561,6019
1,2,662,561,6020
1,2,662,561,6021
1,2,662,561,6022
1,2,662,561,6023
1,2,661,558,6024
1,2,661,558,6025
1,2,661,558,6026
1,2,661,558,6027
1,2,661,558,6028
1,2,661,558,6029
1,2,661,558,6030
1,2,661,558,6031
1,2,661,557,6032
1,2,661,557,6033
1,2,661,557,6034
1,2,661,557,6035
1,2,661,557,6036
1,2,661,557,6037
1,2,661,557,6038
1,2,661,557,6039
1,2,660,555,6040
1,2,660,555,6041
1,2,660,555,6042
1,2,660,555,6043
1,2,660,555,6044
1,2,660,555,6045
1,2,660,555,6046
1,2,660,555,6047
1,2,659,552,6048
1,2,659,552,6049
1,2,659,552,6050
1,2,659,552,6051
1,2,659,552,6052
1,2,659,552,6053
1,2,659,552,6054
1,2,659,552,6055
1,2,658,551,6056
1,2,658,551,6057
1,2,658,551,6058
1,2,658,551,6059
1,2,658,551,6060
1,2,658,551,6061
1,2,658,551,6062
1,2,658,551,6063
1,2,657,547,6064
1,2,657,547,6065
1,2,657,547,6066
1,2,657,547,6067
1,2,657,547,6068
1,2,657,547,6069
1,2,657,547,6070
1,2,657,547,6071
1,2,656,544,6072
1,2,656,544,6073
1,2,656,544,6074
1,2,656,544,6075
1,2,656,544,6076
1,2,656,544,6077
1,2,656,544,6078
1,2,656,544,6079
1,2,655,542,6080
1,2,655,542,6081
1,2,655,542,6082
1,2,655,542,6083
1,2,655,542,6084
1,2,655,542,6085
1,2,655,542,6086
1,2,655,542,6087
1,2,655,539,6088
1,2,655,539,6089
1,2,655,539,6090
1,2,655,539,6091
1,2,655,539,6092
1,2,655,539,6093
1,2,655,539,6094
1,2,655,539,6095
1,2,655,536,6096
1,2,655,536,6097
1,2,655,536,6098
1,2,655,536,6099
1,2,655,536,6100
1,2,655,536,6101
1,2,655,536,6102
1,2,655,536,6103
1,2,655,534,6104
1,2,655,534,6105
1,2,655,534,6106
1,2,655,534,6107
1,2,655,534,6108
1,2,655,534,6109
1,2,655,534,6110
1,2,655,534,6111
1,2,655,532,6112
1,2,655,532,6113
1,2,655,532,6114
1,2,655,532,6115
1,2,655,532,6116
1,2,655,532,6117
1,2,655,532,6118
1,2,655,532,6119
1,2,655,531,6120
1,2,655,531,6121
1,2,655,531,6122
1,2,655,531,6123
1,2,655,531,6124
1,2,655,531,6125
1,2,655,531,6126
1,2,655,531,6127
1,2,655,530,6128
1,2,655,530,6129
1,2,655,530,6130
1,2,655,530,6131
1,2,655,530,6132
1,2,655,530,6133
1,2,655,530,6134
1,2,655,530,6135
1,2,655,528,6136
1,2,655,528,6137
1,2,655,528,6138
1,2,655,528,6139
1,2,655,528,6140
1,2,655,528,6141
1,2,655,528,6142
1,2,655,528,6143
1,2,655,528,6144
1,2,655,528,6145
1,2,655,528,6146
1,2,655,528,6147
1,2,655,528,6148
1,2,655,528,6149
